id,title,skills1
9608,Student Staff,"['AutoCAD', 'Student Welfare', 'Computer-Aided Design (CAD)', 'Field Technicians', 'Accounting']"
9609,Associate Manager Human Resources,"['Human Capital Management', 'Field Technicians', 'Technical Maintenance', 'Customer Relationship Management (CRM)', 'Construction']"
9610,Director of Quality Improvement,"['Visual Basic', 'AutoCAD', 'QI', 'Certified Quality Improvement Associate', 'Field Technicians']"
9611,Director of Technical Development,"['Software Infrastructure', 'Director level', 'Technology Management', 'PHP', 'Engineering']"
9612,Optical Manager,"['Software Infrastructure', 'Multi-Store Operations', 'Engineering', 'Field Technicians', 'Store Management']"
9613,Patient Advocate,"['AutoCAD', 'PHP', 'Field Technicians', 'Case Management', 'Technical Maintenance']"
9614,Safety Administrator,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'SOLIDWORKS']"
9616,Technical Solutions Architect,"['Field Technicians', 'Technical Solution Design', 'Technical Maintenance', 'Solutions Engineering', 'Software Design']"
9617,Area Controller,"['AutoCAD', 'PHP', 'Account Direction', 'Field Technicians', 'Accounting']"
9618,Change Agent,"['Field Technicians', 'Enabling Change', 'Technical Maintenance', 'Change Champion', 'Culture Change']"
9620,Director Advisory Services,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Corporate Advisory', 'Advisement']"
9621,Lead Support Analyst,"['Visual Basic', 'Support Management', 'Technical Support', 'PHP', 'Field Technicians']"
9622,Medical Intern,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Medicine']"
9623,Small Business Owner,"['AutoCAD', 'Search Engine Optimization (SEO)', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9625,Sales Development Representative,"['AutoCAD', 'Search Engine Optimization (SEO)', 'E-Commerce', 'Sales', 'PHP']"
9626,Sales Marketing Business Development,"['Software Infrastructure', 'Voice over IP (VoIP)', 'Strategic Business Development', 'PHP', 'Engineering']"
9627,Director Global Alliances,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Data Centers', 'Construction']"
9628,Fiscal Manager,"['AutoCAD', 'Fiscally Responsible', 'PHP', 'Field Technicians', 'Accounting']"
9629,Health And Safety Advisor,"['Software Infrastructure', 'AutoCAD', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
9630,Radio Frequency System Engineer,"['Field Technicians', 'Radio Frequency (RF)', 'Technical Maintenance', 'Field-Programmable Gate Arrays (FPGA)', 'Radio Frequency (RF) Engineering']"
9631,Bond Trader,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Share Trading', 'Software Design']"
9632,Director of Project Services,"['Director level', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Professional Services Delivery']"
9633,Lead Java Developer,"['Software Infrastructure', 'Java Development', 'Engineering', 'Field Technicians', 'Developer Tools']"
9634,Psychiatric Social Worker,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'School Social Work', 'Technical Maintenance']"
9636,Casino Manager,"['PHP', 'Field Technicians', 'Game Management', 'Technical Maintenance', 'Casino Gaming']"
9637,Hotel General Manager,"['PHP', 'Hotel Management', 'Field Technicians', 'Technical Maintenance', 'Customer Relationship Management (CRM)']"
9639,Private Instructor,"['AutoCAD', 'PHP', 'Field Technicians', 'Guitar Instruction', 'Technical Maintenance']"
9640,Senior Search Consultant,"['Field Technicians', 'Executive Search', 'Accounting', 'Technical Maintenance', 'Retained Search']"
9642,Windows Engineer,"['AutoCAD', 'Python (Programming Language)', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9643,Accessories Designer,"['AutoCAD', 'Fashion Accessory Coordination', 'Fashion Accessory Design', 'Computer-Aided Design (CAD)', 'Field Technicians']"
9644,Children Librarian,"['Visual Basic', 'AutoCAD', 'Python (Programming Language)', 'Oracle Database', 'PHP']"
9645,Engineering Project Management Specialist,['No information']
9646,International Buyer,"['AutoCAD', 'PHP', 'International Commerce', 'Field Technicians', 'Technical Maintenance']"
9647,Software Group Manager,"['Software Infrastructure', 'Software Management', 'Engineering', 'Software Solution Management', 'Field Technicians']"
9648,Financial Aid Counselor,"['AutoCAD', 'PHP', 'Field Technicians', 'College Funds', 'Technical Maintenance']"
9649,Manager Talent Management,"['Candidate Retention', 'Field Technicians', 'Technical Maintenance', 'Management Professional', 'Talent Planning']"
9651,Program Manager Contract,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Program Delivery Management', 'Construction']"
9652,Site Technician,"['Software Infrastructure', 'PostgreSQL', 'Field Maintenance', 'Maintenance', 'PHP']"
9653,Director of Corporate Operations,"['Software Infrastructure', 'Director level', 'PHP', 'Engineering', 'Field Technicians']"
9654,Global Network Manager,"['Network Services', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Network Performance Management']"
9655,Membership Representative,"['AutoCAD', 'Membership Marketing', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9656,Senior Process Executive,"['Visual Basic', 'AutoCAD', 'Oracle Database', 'Banking', 'PHP']"
9657,Advanced System Engineer,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9658,Director Strategic Services,"['Director level', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Strat']"
9659,Head of Corporate Development,"['Executive Development', 'E-Commerce', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9660,Head of Program Management,"['Federal Program Management', 'Enterprise Software', 'PHP', 'Field Technicians', 'Program Oversight']"
9661,Network Officer,"['Software Infrastructure', 'Network Administration', 'Network Services', 'Computer Network Operations', 'Engineering']"
9662,Presales System Engineer,"['Software Infrastructure', 'Technical Presales', 'Voice over IP (VoIP)', 'Engineering', 'Field Technicians']"
9663,Real Estate Attorney,"['Software Infrastructure', 'Engineering', 'Senior Real Estate', 'Field Technicians', 'Real Property']"
9665,Senior Manager Information System,"['PHP', 'Information Systems Project Management', 'Field Technicians', 'Technical Maintenance', 'Computer Information Systems']"
9666,Americorps Member,"['AutoCAD', 'Charity Work', 'MRC', 'Field Technicians', 'Technical Maintenance']"
9667,Communications Representative,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Media Representation']"
9668,General Engineer,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Electrical Engineering']"
9669,Hardware Engineering Manager,"['Field Technicians', 'Radio Frequency (RF)', 'Technical Maintenance', 'Field-Programmable Gate Arrays (FPGA)', 'Hardware Verification']"
9670,Land Acquisition,"['Software Infrastructure', 'PHP', 'Engineering', 'Acreage', 'Field Technicians']"
9671,Pool Manager,"['Software Infrastructure', 'AutoCAD', 'Health Club Management', 'Lifeguarding', 'Engineering']"
9672,Professor of Biology,"['Python (Programming Language)', 'PHP', 'C++', 'Field Technicians', 'Technical Maintenance']"
9673,Senior Organization Development Consultant,"['Organizational Consulting', 'ODC', 'Field Technicians', 'Technical Maintenance', 'Leadership Consulting']"
9674,Assistant System Analyst,"['Software Infrastructure', 'Voice over IP (VoIP)', 'Engineering', 'Application Support', 'Field Technicians']"
9675,Technical Department Manager,"['Technology Management', 'PHP', 'Field Technicians', 'Technical Operations', 'Technical Maintenance']"
9676,Vice President For Academic Affairs,"['Software Infrastructure', 'Engineering', 'C++', 'Field Technicians', 'Technical Maintenance']"
9677,General Clerk,"['AutoCAD', 'General Office Work', 'Field Technicians', 'Technical Maintenance', 'Office Operations']"
9678,Graduate Coordinator,"['Software Infrastructure', 'Higher Education Administration', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
9679,Head of Credinformation Technology Risk,"['Software Infrastructure', 'Banking', 'PHP', 'Engineering', 'Field Technicians']"
9681,Research And Development Associate,"['Software Infrastructure', 'AutoCAD', 'Real-Time Polymerase Chain Reaction (qPCR)', 'Engineering', 'Field Technicians']"
9682,Customer Logistics Manager,"['AutoCAD', 'Oracle Database', 'PHP', 'Retail', 'Field Technicians']"
9683,Junior Planner,"['AutoCAD', 'Urban Planning', 'PHP', 'Rural Planning', 'Field Technicians']"
9684,School Principal,"['Educational Institutions', 'PHP', 'C++', 'Field Technicians', 'Technical Maintenance']"
9685,Senior Technical Designer,"['Software Infrastructure', 'Technical Design', 'Technology Design', 'Engineering', 'Field Technicians']"
9687,Technical Liaison,"['Visual Basic', 'AutoCAD', 'PHP', 'Legal Liaison', 'Field Technicians']"
9688,Accounts Payable Associate,"['Visual Basic', 'AutoCAD', 'Banking', 'Oracle Database', 'PHP']"
9689,Application Packager,"['Visual Basic', 'AutoCAD', 'Python (Programming Language)', 'Application Deployment', 'Oracle Database']"
9690,English Language Instructor,"['PHP', 'Teaching English as a Foreign Language', 'Field Technicians', 'Technical Maintenance', 'University Lecturing']"
9691,Fixed Asset Accountant,"['Visual Basic', 'AutoCAD', 'Sage FAS Fixed Assets', 'Fixed Assets', 'PHP']"
9692,Messaging Engineer,"['Visual Basic', 'AutoCAD', 'Python (Programming Language)', 'VMWare ESXi', 'Oracle Database']"
9693,Director Customer Management,"['Support Management', 'Customer Service Management', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9694,Director Emerging Market,"['Software Infrastructure', 'PostgreSQL', 'Market Entry', 'PHP', 'Engineering']"
9695,Director Marketing Division,"['AutoCAD', 'Director level', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9696,Florist,"['Software Infrastructure', 'Roses', 'AutoCAD', 'PHP', 'Engineering']"
9697,Program Management Office Analyst,"['Visual Basic', 'Banking', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9698,Vice President Information Technology Services,"['Python (Programming Language)', 'PHP', 'Field Technicians', 'Technical Maintenance', 'IT Services']"
9701,Project Support Officer,"['AutoCAD', 'Support Services', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9702,Sales Positions,"['Software Infrastructure', 'AutoCAD', 'PHP', 'Engineering', 'Field Technicians']"
9703,Senior Alliances Manager,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Strategic Partnerships', 'Data Centers']"
9704,Telesales Representative,"['Software Infrastructure', 'AutoCAD', 'Voice over IP (VoIP)', 'PHP', 'Engineering']"
9705,Vice President System Development,"['Technology Management', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Systems Management']"
9706,Vice President Treasury Management,"['PHP', 'Technical Maintenance', 'Customer Relationship Management (CRM)', 'Construction', 'Software Industry']"
9707,Energy Trader,"['Python (Programming Language)', 'PHP', 'Field Technicians', 'Technical Maintenance', 'ETRM']"
9708,Legal Affairs Manager,"['Legal Affairs', 'Law Firm Administration', 'Legal Administration', 'Legal Liaison', 'Field Technicians']"
9709,Naval Aviator,"['Flying', 'Military Aviation', 'PHP', 'Navy', 'C++']"
9710,Supply Chain Operations Manager,"['AutoCAD', 'Retail', 'Field Technicians', 'Supply Operations', 'Agile Methodologies']"
9711,District Engineer,"['AutoCAD', 'Infrastructure Development', 'Field Technicians', 'Technical Maintenance', 'Heavy Engineering']"
9713,Offer Manager,"['Software Infrastructure', 'Offer Development', 'Voice over IP (VoIP)', 'Engineering', 'Field Technicians']"
9714,Presales Technical Consultant,"['PHP', 'Field Technicians', 'Technical Maintenance', 'SAP Presales', 'Pre-Sales Consulting']"
9715,Senior Web Application Developer,"['E-Commerce', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
9716,Software Research Development Specialist,"['Software Infrastructure', 'Engineering', 'Field Technicians', 'Technical Maintenance', 'Software Research']"
9717,Student Volunteer,"['Software Infrastructure', 'Charity Work', 'Engineering', 'Field Technicians', 'Technical Maintenance']"
9718,Director of Web Services,"['Web Production Management', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
9720,Procurement Supervisor,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Customer Relationship Management (CRM)']"
9721,Vice President Institutional Sales,"['Python (Programming Language)', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Customer Relationship Management (CRM)']"
9722,Director Network Development,"['Visual Basic', 'PHP', 'Field Technicians', 'Agile Methodologies', 'Technical Maintenance']"
9723,Global Logistics Manager,"['AutoCAD', 'Oracle Database', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9724,Head Program Management Office,"['PHP', 'Field Technicians', 'Program Oversight', 'Technical Maintenance', 'Programme Office']"
9725,Senior Quality Assurance Lead,"['Quality Assurance Analysis', 'Python (Programming Language)', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9726,Senior System Technician,"['Visual Basic', 'AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance']"
9727,Director Fixed Income,"['Python (Programming Language)', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Software Design']"
9728,Media Relations Coordinator,"['PHP', 'Field Technicians', 'Technical Maintenance', 'Media Relations', 'Software Design']"
9729,Production And Quality Manager,"['AutoCAD', 'Production Management', 'Field Technicians', 'Technical Maintenance', 'Manufacturing Operations']"
9730,Senior Superintendent,"['Site Coordination', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Subcontractor/Crew Supervision']"
9731,Strategic Partnerships,"['Digital Strategy', 'Search Engine Optimization (SEO)', 'E-Commerce', 'PHP', 'Field Technicians']"
9732,Advanced Consultant,"['Online Consultancy', 'Clinical Consultation', 'Field Technicians', 'Technical Maintenance', 'Accounting Consulting']"
9733,Director Marketing Planning,"['Software Infrastructure', 'Market Planning', 'PHP', 'Engineering', 'Product Planning']"
9734,Peoplesoft Technical Consultant,"['Software Infrastructure', 'Voice over IP (VoIP)', 'Technical Sales Consulting', 'Certified SAP Consultant', 'Technical Consultation']"
9735,Search Specialist,"['Search Engine Optimization (SEO)', 'E-Commerce', 'PHP', 'WordPress', 'Field Technicians']"
9736,Senior System Network Administrator,"['Network Services', 'Network Systems', 'Server Admin', 'PHP', 'Field Technicians']"
9737,Vice President Benefits,"['AutoCAD', 'PHP', 'Field Technicians', 'Technical Maintenance', 'Health Benefits Administration']"
